event_id,person_id,event_type,date,total_tenure_months,time_on_level_months,level,role,office,from_level,to_level,cat_category,progression_probability,churn_rate,recruitment_rate
dcf693c0-2ff3-46ef-ac7a-6456ef45a1f1_000001,53a0b99f-fa37-4c3c-94e4-b7f40cf006f3,promotion,2024-1,80,30,AM,Consultant,Stockholm,AM,C,CAT30,,,
dcf693c0-2ff3-46ef-ac7a-6456ef45a1f1_000002,efe76147-8296-40b7-ae84-7d1f3905d9bc,promotion,2024-1,80,30,AM,Consultant,Stockholm,AM,C,CAT30,,,
dcf693c0-2ff3-46ef-ac7a-6456ef45a1f1_000003,3fd4d842-12ad-43dd-9bb8-26e37d261790,promotion,2024-1,81,31,AM,Consultant,Stockholm,AM,C,CAT30,,,
dcf693c0-2ff3-46ef-ac7a-6456ef45a1f1_000004,bcaa0cd3-59bc-4467-85ef-b0cbd538dd45,promotion,2024-1,84,34,AM,Consultant,Berlin,AM,M,CAT30,,,
dcf693c0-2ff3-46ef-ac7a-6456ef45a1f1_000005,e9c58597-b914-4ccd-9b3e-03f5ce850b02,promotion,2024-1,128,31,M,Consultant,Copenhagen,M,SrM,CAT30,,,
